Plant Code,State,County,Generator ID,Technology,Prime Mover,Nameplate Capacity (MW),Status,Operating Year,Planned Retirement Year,Energy Source,Fuel Category
56238.0,SD,Brown,GT02,Natural Gas Fired Combustion Turbine,GT,108.2,OP,2008.0, ,NG,Gas
56239.0,CA,Fresno,GT-1,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2005.0, ,NG,Gas
56239.0,CA,Fresno,GT-2,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2005.0, ,NG,Gas
56241.0,MN,Goodhue,UNT1,Natural Gas Fired Combustion Turbine,GT,173.4,OP,2008.0, ,NG,Gas
56241.0,MN,Goodhue,UNT2,Natural Gas Fired Combustion Turbine,GT,173.4,OP,2008.0, ,NG,Gas
56249.0,NC,Anson,1,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56249.0,NC,Anson,2,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56249.0,NC,Anson,3,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56249.0,NC,Anson,4,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56249.0,NC,Anson,5,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56249.0,NC,Anson,6,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56253.0,UT,Washington,MC1,Natural Gas Fired Combustion Turbine,GT,40.0,OP,2006.0, ,NG,Gas
56253.0,UT,Washington,MC2,Natural Gas Fired Combustion Turbine,GT,40.0,OP,2010.0, ,NG,Gas
56259.0,NY,Rensselaer,CT11,Natural Gas Fired Combined Cycle,CT,179.0,OP,2010.0, ,NG,Gas
56259.0,NY,Rensselaer,CT12,Natural Gas Fired Combined Cycle,CT,179.0,OP,2010.0, ,NG,Gas
56259.0,NY,Rensselaer,ST13,Natural Gas Fired Combined Cycle,CA,295.7,OP,2010.0, ,NG,Gas
56283.0,LA,Lafayette,U-1,Natural Gas Fired Combustion Turbine,GT,50.4,OP,2006.0, ,NG,Gas
56283.0,LA,Lafayette,U-2,Natural Gas Fired Combustion Turbine,GT,50.4,OP,2006.0, ,NG,Gas
56292.0,NC,Richmond,ES1,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56292.0,NC,Richmond,ES2,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56292.0,NC,Richmond,ES3,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56292.0,NC,Richmond,ES4,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56292.0,NC,Richmond,ES5,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2007.0, ,NG,Gas
56292.0,NC,Richmond,ES6,Natural Gas Fired Combustion Turbine,GT,57.3,OP,2013.0, ,NG,Gas
56298.0,CA,Placer,0001,Natural Gas Fired Combined Cycle,CT,40.0,OP,2007.0, ,NG,Gas
56298.0,CA,Placer,0002,Natural Gas Fired Combined Cycle,CT,40.0,OP,2007.0, ,NG,Gas
56298.0,CA,Placer,0003,Natural Gas Fired Combined Cycle,CA,85.0,OP,2007.0, ,NG,Gas
56298.0,CA,Placer,0004,Natural Gas Fired Combustion Turbine,GT,30.0,SB,2022.0, ,NG,Gas
56298.0,CA,Placer,0005,Natural Gas Fired Combustion Turbine,GT,30.0,SB,2022.0, ,NG,Gas
56319.0,WY,Campbell,0001,Conventional Steam Coal,ST,95.0,OP,2008.0, ,SUB,Coal
56326.0,TX,Yoakum,GEN1,Natural Gas Fired Combustion Turbine,GT,153.0,OP,2006.0, ,NG,Gas
56326.0,TX,Yoakum,GEN2,Natural Gas Fired Combustion Turbine,GT,153.0,OP,2007.0, ,NG,Gas
56326.0,TX,Yoakum,GEN3,Natural Gas Fired Combustion Turbine,GT,166.1,OP,2013.0, ,NG,Gas
56328.0,AR,Washington,1,Natural Gas Fired Combustion Turbine,GT,86.5,SB,2007.0, ,NG,Gas
56328.0,AR,Washington,2,Natural Gas Fired Combustion Turbine,GT,86.5,SB,2007.0, ,NG,Gas
56328.0,AR,Washington,3,Natural Gas Fired Combustion Turbine,GT,88.0,SB,2007.0, ,NG,Gas
56328.0,AR,Washington,4,Natural Gas Fired Combustion Turbine,GT,88.0,SB,2007.0, ,NG,Gas
56349.0,TX,Ector,CT1A,Natural Gas Fired Combined Cycle,CT,90.6,OP,2007.0, ,NG,Gas
56349.0,TX,Ector,CT1B,Natural Gas Fired Combined Cycle,CT,90.6,OP,2007.0, ,NG,Gas
56349.0,TX,Ector,CT2A,Natural Gas Fired Combined Cycle,CT,86.5,OP,2002.0, ,NG,Gas
56349.0,TX,Ector,CT2B,Natural Gas Fired Combined Cycle,CT,86.5,OP,2002.0, ,NG,Gas
56349.0,TX,Ector,ST1,Natural Gas Fired Combined Cycle,CA,98.1,OP,2007.0, ,NG,Gas
56349.0,TX,Ector,ST2,Natural Gas Fired Combined Cycle,CA,98.1,OP,2008.0, ,NG,Gas
56350.0,TX,Wharton,CT1A,Natural Gas Fired Combined Cycle,CT,90.0,OP,2002.0, ,NG,Gas
56350.0,TX,Wharton,CT1B,Natural Gas Fired Combined Cycle,CT,90.0,OP,2002.0, ,NG,Gas
56350.0,TX,Wharton,CT2A,Natural Gas Fired Combined Cycle,CT,90.0,OP,2002.0, ,NG,Gas
56350.0,TX,Wharton,CT2B,Natural Gas Fired Combined Cycle,CT,90.0,OP,2002.0, ,NG,Gas
56350.0,TX,Wharton,CT4A,Natural Gas Fired Combustion Turbine,GT,37.0,OP,2023.0, ,NG,Gas
56350.0,TX,Wharton,CT4B,Natural Gas Fired Combustion Turbine,GT,37.0,OP,2023.0, ,NG,Gas
56350.0,TX,Wharton,ST1,Natural Gas Fired Combined Cycle,CA,105.1,OP,2007.0, ,NG,Gas
56350.0,TX,Wharton,ST2,Natural Gas Fired Combined Cycle,CA,115.0,OP,2008.0, ,NG,Gas
56397.0,PA,Luzerne,4,Natural Gas Fired Combustion Turbine,GT,44.0,OP,2000.0, ,NG,Gas
56400.0,FL,St Lucie,CT1,Natural Gas Fired Combined Cycle,CT,219.6,OP,2008.0, ,NG,Gas
56400.0,FL,St Lucie,ST1,Natural Gas Fired Combined Cycle,CA,191.8,OP,2008.0, ,NG,Gas
56407.0,FL,Palm Beach,1A,Natural Gas Fired Combined Cycle,CT,298.0,OP,2009.0, ,NG,Gas
56407.0,FL,Palm Beach,1B,Natural Gas Fired Combined Cycle,CT,298.0,OP,2009.0, ,NG,Gas
56407.0,FL,Palm Beach,1C,Natural Gas Fired Combined Cycle,CT,298.0,OP,2009.0, ,NG,Gas
56407.0,FL,Palm Beach,1ST,Natural Gas Fired Combined Cycle,CA,527.0,OP,2009.0, ,NG,Gas
56407.0,FL,Palm Beach,2A,Natural Gas Fired Combined Cycle,CT,298.0,OP,2009.0, ,NG,Gas
56407.0,FL,Palm Beach,2B,Natural Gas Fired Combined Cycle,CT,298.0,OP,2009.0, ,NG,Gas
56407.0,FL,Palm Beach,2C,Natural Gas Fired Combined Cycle,CT,298.0,OP,2009.0, ,NG,Gas
56407.0,FL,Palm Beach,2ST,Natural Gas Fired Combined Cycle,CA,527.0,OP,2009.0, ,NG,Gas
56407.0,FL,Palm Beach,3A,Natural Gas Fired Combined Cycle,CT,298.0,OP,2011.0, ,NG,Gas
56407.0,FL,Palm Beach,3B,Natural Gas Fired Combined Cycle,CT,298.0,OP,2011.0, ,NG,Gas
56407.0,FL,Palm Beach,3C,Natural Gas Fired Combined Cycle,CT,298.0,OP,2011.0, ,NG,Gas
56407.0,FL,Palm Beach,3ST,Natural Gas Fired Combined Cycle,CA,527.0,OP,2011.0, ,NG,Gas
56445.0,CO,Weld,GEN1,Natural Gas Fired Combustion Turbine,GT,210.0,OP,2007.0, ,NG,Gas
56445.0,CO,Weld,GEN2,Natural Gas Fired Combustion Turbine,GT,210.0,OP,2007.0, ,NG,Gas
56456.0,AR,Mississippi,STG1,Conventional Steam Coal,ST,720.0,OP,2010.0, ,SUB,Coal
56458.0,NM,Lea,CHW-T,Natural Gas Fired Combustion Turbine,GT,7.2,OP,2008.0, ,NG,Gas
56458.0,NM,Lea,GT1,Natural Gas Fired Combined Cycle,CT,196.9,OP,2008.0, ,NG,Gas
56458.0,NM,Lea,GT2,Natural Gas Fired Combined Cycle,CT,196.9,OP,2008.0, ,NG,Gas
56458.0,NM,Lea,ST3,Natural Gas Fired Combined Cycle,CA,280.5,OP,2008.0, ,NG,Gas
56467.0,CA,Alameda,CTG1,Natural Gas Fired Combined Cycle,CT,200.0,OP,2013.0, ,NG,Gas
56467.0,CA,Alameda,CTG2,Natural Gas Fired Combined Cycle,CT,200.0,OP,2013.0, ,NG,Gas
56467.0,CA,Alameda,STG1,Natural Gas Fired Combined Cycle,CA,255.0,OP,2013.0, ,NG,Gas
56471.0,CA,Ventura,1,Natural Gas Fired Combustion Turbine,GT,49.8,OP,2012.0, ,NG,Gas
56472.0,CA,San Bernardino,1,Natural Gas Fired Combustion Turbine,GT,49.8,OP,2007.0, ,NG,Gas
56473.0,CA,San Bernardino,1,Natural Gas Fired Combustion Turbine,GT,49.8,OP,2007.0, ,NG,Gas
56474.0,CA,Orange,1,Natural Gas Fired Combustion Turbine,GT,49.8,OP,2007.0, ,NG,Gas
56475.0,CA,Los Angeles,1,Natural Gas Fired Combustion Turbine,GT,49.8,OP,2007.0, ,NG,Gas
56476.0,CA,Contra Costa,A,Natural Gas Fired Combined Cycle,CT,203.2,OP,2009.0, ,NG,Gas
56476.0,CA,Contra Costa,B,Natural Gas Fired Combined Cycle,CT,203.2,OP,2009.0, ,NG,Gas
56476.0,CA,Contra Costa,C,Natural Gas Fired Combined Cycle,CA,213.3,OP,2009.0, ,NG,Gas
56480.0,WI,Wood,M1,Natural Gas Fired Combustion Turbine,GT,60.4,OP,2011.0, ,NG,Gas
56482.0,AZ,Mohave,1,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2008.0, ,NG,Gas
56482.0,AZ,Mohave,2,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2008.0, ,NG,Gas
56502.0,KS,Lyon,1,Natural Gas Fired Combustion Turbine,GT,54.0,OP,2008.0, ,NG,Gas
56502.0,KS,Lyon,2,Natural Gas Fired Combustion Turbine,GT,54.0,OP,2008.0, ,NG,Gas
56502.0,KS,Lyon,3,Natural Gas Fired Combustion Turbine,GT,54.0,OP,2008.0, ,NG,Gas
56502.0,KS,Lyon,4,Natural Gas Fired Combustion Turbine,GT,54.0,OP,2008.0, ,NG,Gas
56502.0,KS,Lyon,5,Natural Gas Fired Combustion Turbine,GT,171.4,OP,2008.0, ,NG,Gas
56502.0,KS,Lyon,6,Natural Gas Fired Combustion Turbine,GT,171.4,OP,2009.0, ,NG,Gas
56502.0,KS,Lyon,7,Natural Gas Fired Combustion Turbine,GT,171.4,OP,2009.0, ,NG,Gas
56505.0,AR,Craighead,SN01,Natural Gas Fired Combustion Turbine,GT,24.5,OP,1999.0, ,NG,Gas
56505.0,AR,Craighead,SN02,Natural Gas Fired Combustion Turbine,GT,21.4,OP,1999.0, ,NG,Gas
56505.0,AR,Craighead,SN04,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2000.0, ,NG,Gas
56505.0,AR,Craighead,SN06,Natural Gas Fired Combustion Turbine,GT,57.4,OP,2003.0, ,NG,Gas
56505.0,AR,Craighead,SN07,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2007.0, ,NG,Gas
56532.0,CA,Colusa,A,Natural Gas Fired Combined Cycle,CT,181.5,OP,2010.0, ,NG,Gas
56532.0,CA,Colusa,B,Natural Gas Fired Combined Cycle,CT,181.5,OP,2010.0, ,NG,Gas
56532.0,CA,Colusa,C,Natural Gas Fired Combined Cycle,CA,349.4,OP,2010.0, ,NG,Gas
56556.0,KY,McCracken,1,Natural Gas Fired Combustion Turbine,GT,60.0,OP,2010.0, ,NG,Gas
56556.0,KY,McCracken,2,Natural Gas Fired Combustion Turbine,GT,60.0,OP,2010.0, ,NG,Gas
56564.0,AR,Hempstead,1,Conventional Steam Coal,ST,609.0,OP,2012.0, ,SUB,Coal
56569.0,CA,Imperial,1,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2008.0, ,NG,Gas
56569.0,CA,Imperial,2,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2008.0, ,NG,Gas
56596.0,WY,Campbell,5,Conventional Steam Coal,ST,116.0,OP,2010.0, ,SUB,Coal
56603.0,TX,San Jacinto,SJC1,Natural Gas Fired Combustion Turbine,GT,85.0,OP,2001.0, ,NG,Gas
56603.0,TX,San Jacinto,SJC2,Natural Gas Fired Combustion Turbine,GT,85.0,OP,2001.0, ,NG,Gas
56604.0,TX,Hardin,HC1,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2001.0, ,NG,Gas
56604.0,TX,Hardin,HC2,Natural Gas Fired Combustion Turbine,GT,86.5,OP,2001.0, ,NG,Gas
56606.0,MT,Roosevelt,01,Natural Gas Fired Combustion Turbine,GT,108.2,OP,2010.0, ,NG,Gas
56609.0,WY,Campbell,01,Conventional Steam Coal,ST,483.7,OP,2011.0, ,SUB,Coal
56610.0,SD,Brookings,01,Natural Gas Fired Combined Cycle,CA,154.0,OP,2012.0, ,NG,Gas
56610.0,SD,Brookings,02,Natural Gas Fired Combined Cycle,CT,170.0,OP,2012.0, ,NG,Gas
56611.0,TX,McLennan,S01,Conventional Steam Coal,ST,1008.0,OP,2013.0, ,SUB,Coal
56629.0,CT,New Haven,10,Natural Gas Fired Combustion Turbine,GT,96.0,OP,2009.0, ,NG,Gas
56639.0,CA,Fresno,1,Natural Gas Fired Combustion Turbine,GT,69.9,OP,2009.0, ,NG,Gas
56639.0,CA,Fresno,2,Natural Gas Fired Combustion Turbine,GT,69.9,OP,2009.0, ,NG,Gas
56671.0,WV,Monongalia,MKA01,Conventional Steam Coal,ST,807.5,OP,2011.0, ,BIT,Coal
56674.0,TX,Fayette,CGT1,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2010.0, ,NG,Gas
56674.0,TX,Fayette,CGT2,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2010.0, ,NG,Gas
56674.0,TX,Fayette,CGT3,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2010.0, ,NG,Gas
56674.0,TX,Fayette,CGT4,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2010.0, ,NG,Gas
56798.0,CT,Middlesex,ST,Natural Gas Fired Combined Cycle,CA,295.0,OP,2011.0, ,NG,Gas
56798.0,CT,Middlesex,U1,Natural Gas Fired Combined Cycle,CT,199.0,OP,2011.0, ,NG,Gas
56798.0,CT,Middlesex,U2,Natural Gas Fired Combined Cycle,CT,199.0,OP,2011.0, ,NG,Gas
56799.0,FL,Duval,1,Natural Gas Fired Combustion Turbine,GT,190.4,OP,2011.0, ,NG,Gas
56799.0,FL,Duval,2,Natural Gas Fired Combustion Turbine,GT,190.4,OP,2011.0, ,NG,Gas
56803.0,CA,Fresno,1,Natural Gas Fired Combustion Turbine,GT,108.0,OP,2009.0, ,NG,Gas
56803.0,CA,Fresno,2,Natural Gas Fired Combustion Turbine,GT,108.0,OP,2009.0, ,NG,Gas
56803.0,CA,Fresno,3,Natural Gas Fired Combustion Turbine,GT,108.0,OP,2009.0, ,NG,Gas
56803.0,CA,Fresno,4,Natural Gas Fired Combustion Turbine,GT,108.0,OP,2009.0, ,NG,Gas
56806.0,TX,Chambers,4,Natural Gas Fired Combined Cycle,CA,178.5,OP,2009.0, ,NG,Gas
56806.0,TX,Chambers,41,Natural Gas Fired Combined Cycle,CT,178.5,OP,2009.0, ,NG,Gas
56806.0,TX,Chambers,42,Natural Gas Fired Combined Cycle,CT,178.5,OP,2009.0, ,NG,Gas
56807.0,VA,Buckingham,1A,Natural Gas Fired Combined Cycle,CT,145.0,OP,2011.0, ,NG,Gas
56807.0,VA,Buckingham,1B,Natural Gas Fired Combined Cycle,CT,152.0,OP,2011.0, ,NG,Gas
56807.0,VA,Buckingham,1C,Natural Gas Fired Combined Cycle,CA,262.0,OP,2011.0, ,NG,Gas
56846.0,MD,Charles,GTG1,Natural Gas Fired Combined Cycle,CT,223.6,OP,2017.0, ,NG,Gas
56846.0,MD,Charles,GTG2,Natural Gas Fired Combined Cycle,CT,223.6,OP,2017.0, ,NG,Gas
56846.0,MD,Charles,STGEN,Natural Gas Fired Combined Cycle,CA,328.1,OP,2017.0, ,NG,Gas
56908.0,MT,Deer Lodge,1,Natural Gas Fired Combustion Turbine,GT,67.7,OP,2011.0, ,NG,Gas
56908.0,MT,Deer Lodge,2,Natural Gas Fired Combustion Turbine,GT,67.7,OP,2011.0, ,NG,Gas
56908.0,MT,Deer Lodge,3,Natural Gas Fired Combustion Turbine,GT,67.7,OP,2011.0, ,NG,Gas
56914.0,CA,San Diego,CTG1,Natural Gas Fired Combustion Turbine,GT,59.0,OP,2010.0, ,NG,Gas
56914.0,CA,San Diego,CTG2,Natural Gas Fired Combustion Turbine,GT,59.0,OP,2010.0, ,NG,Gas
56940.0,NY,Orange,CTG1,Natural Gas Fired Combined Cycle,CT,235.0,OP,2018.0, ,NG,Gas
56940.0,NY,Orange,CTG2,Natural Gas Fired Combined Cycle,CT,235.0,OP,2018.0, ,NG,Gas
56940.0,NY,Orange,STG,Natural Gas Fired Combined Cycle,CA,300.0,OP,2018.0, ,NG,Gas
56948.0,AZ,Pinal,1,Natural Gas Fired Combustion Turbine,GT,60.5,OA,2011.0, ,NG,Gas
56948.0,AZ,Pinal,10,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56948.0,AZ,Pinal,11,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56948.0,AZ,Pinal,12,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56948.0,AZ,Pinal,2,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56948.0,AZ,Pinal,3,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56948.0,AZ,Pinal,4,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56948.0,AZ,Pinal,5,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56948.0,AZ,Pinal,6,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56948.0,AZ,Pinal,7,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56948.0,AZ,Pinal,8,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56948.0,AZ,Pinal,9,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2011.0, ,NG,Gas
56963.0,NJ,Gloucester,E101,Natural Gas Fired Combined Cycle,CT,225.3,OP,2014.0, ,NG,Gas
56963.0,NJ,Gloucester,E102,Natural Gas Fired Combined Cycle,CT,225.3,OP,2014.0, ,NG,Gas
56963.0,NJ,Gloucester,STG1,Natural Gas Fired Combined Cycle,CA,304.0,OP,2014.0, ,NG,Gas
56964.0,NJ,Hudson,GT1,Natural Gas Fired Combustion Turbine,GT,64.0,OP,2012.0, ,NG,Gas
56964.0,NJ,Hudson,GT10,Natural Gas Fired Combustion Turbine,GT,66.0,OP,2018.0, ,NG,Gas
56964.0,NJ,Hudson,GT2,Natural Gas Fired Combustion Turbine,GT,64.0,OP,2012.0, ,NG,Gas
56964.0,NJ,Hudson,GT3,Natural Gas Fired Combustion Turbine,GT,64.0,OP,2012.0, ,NG,Gas
56964.0,NJ,Hudson,GT4,Natural Gas Fired Combustion Turbine,GT,64.0,OP,2012.0, ,NG,Gas
56964.0,NJ,Hudson,GT5,Natural Gas Fired Combustion Turbine,GT,64.0,OP,2012.0, ,NG,Gas
56964.0,NJ,Hudson,GT6,Natural Gas Fired Combustion Turbine,GT,64.0,OP,2012.0, ,NG,Gas
56964.0,NJ,Hudson,GT7,Natural Gas Fired Combustion Turbine,GT,64.0,OP,2012.0, ,NG,Gas
56964.0,NJ,Hudson,GT8,Natural Gas Fired Combustion Turbine,GT,64.0,OP,2012.0, ,NG,Gas
56964.0,NJ,Hudson,GT9,Natural Gas Fired Combustion Turbine,GT,66.0,OP,2018.0, ,NG,Gas
56998.0,CO,Pueblo,4,Natural Gas Fired Combined Cycle,CT,40.0,OP,2012.0, ,NG,Gas
56998.0,CO,Pueblo,43,Natural Gas Fired Combined Cycle,CA,20.0,OP,2012.0, ,NG,Gas
56998.0,CO,Pueblo,5,Natural Gas Fired Combined Cycle,CT,40.0,OP,2012.0, ,NG,Gas
56998.0,CO,Pueblo,53,Natural Gas Fired Combined Cycle,CA,20.0,OP,2012.0, ,NG,Gas
56998.0,CO,Pueblo,6,Natural Gas Fired Combined Cycle,CT,40.0,OP,2012.0, ,NG,Gas
56998.0,CO,Pueblo,7,Natural Gas Fired Combined Cycle,CT,40.0,OP,2012.0, ,NG,Gas
56998.0,CO,Pueblo,CT08,Natural Gas Fired Combustion Turbine,GT,40.0,OP,2016.0, ,NG,Gas
56998.0,CO,Pueblo,GT1,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2012.0, ,NG,Gas
56998.0,CO,Pueblo,GT2,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2012.0, ,NG,Gas
57001.0,CA,San Diego,GEN1,Natural Gas Fired Combustion Turbine,GT,60.5,OP,2010.0, ,NG,Gas
57027.0,CA,Orange,CPP1,Natural Gas Fired Combustion Turbine,GT,50.0,OP,2011.0, ,NG,Gas
57027.0,CA,Orange,CPP2,Natural Gas Fired Combustion Turbine,GT,50.0,OP,2011.0, ,NG,Gas
57027.0,CA,Orange,CPP3,Natural Gas Fired Combustion Turbine,GT,50.0,OP,2011.0, ,NG,Gas
57027.0,CA,Orange,CPP4,Natural Gas Fired Combustion Turbine,GT,50.0,OP,2011.0, ,NG,Gas
57028.0,ID,Payette,GTG,Natural Gas Fired Combined Cycle,CT,187.0,OP,2012.0, ,NG,Gas
57028.0,ID,Payette,STG,Natural Gas Fired Combined Cycle,CA,131.5,OP,2012.0, ,NG,Gas
57029.0,NC,Cleveland,1,Natural Gas Fired Combustion Turbine,GT,184.0,OP,2012.0, ,NG,Gas
57029.0,NC,Cleveland,2,Natural Gas Fired Combustion Turbine,GT,184.0,OP,2012.0, ,NG,Gas
57029.0,NC,Cleveland,3,Natural Gas Fired Combustion Turbine,GT,184.0,OP,2012.0, ,NG,Gas
57029.0,NC,Cleveland,4,Natural Gas Fired Combustion Turbine,GT,184.0,OP,2012.0, ,NG,Gas
57037.0,MS,Kemper,1A,Natural Gas Fired Combined Cycle,CT,235.5,OP,2014.0, ,NG,Gas
57037.0,MS,Kemper,1B,Natural Gas Fired Combined Cycle,CT,235.5,OP,2014.0, ,NG,Gas
57037.0,MS,Kemper,1C,Natural Gas Fired Combined Cycle,CA,369.0,OP,2014.0, ,NG,Gas
57185.0,NY,Dutchess,U001,Natural Gas Fired Combined Cycle,CA,174.2,OP,2020.0, ,NG,Gas
57185.0,NY,Dutchess,U002,Natural Gas Fired Combined Cycle,CA,174.2,OP,2020.0, ,NG,Gas
57185.0,NY,Dutchess,U003,Natural Gas Fired Combined Cycle,CA,174.2,OP,2020.0, ,NG,Gas
57185.0,NY,Dutchess,U004,Natural Gas Fired Combined Cycle,CT,263.3,OP,2020.0, ,NG,Gas
57185.0,NY,Dutchess,U005,Natural Gas Fired Combined Cycle,CT,263.3,OP,2020.0, ,NG,Gas
57185.0,NY,Dutchess,U006,Natural Gas Fired Combined Cycle,CT,263.3,OP,2020.0, ,NG,Gas
57267.0,CA,Contra Costa,1,Natural Gas Fired Combustion Turbine,GT,207.0,OP,2013.0, ,NG,Gas
57267.0,CA,Contra Costa,2,Natural Gas Fired Combustion Turbine,GT,207.0,OP,2013.0, ,NG,Gas
57267.0,CA,Contra Costa,3,Natural Gas Fired Combustion Turbine,GT,207.0,OP,2013.0, ,NG,Gas
57267.0,CA,Contra Costa,4,Natural Gas Fired Combustion Turbine,GT,207.0,OP,2013.0, ,NG,Gas
57349.0,DE,Kent,CTG1,Natural Gas Fired Combined Cycle,CT,235.0,OP,2015.0, ,NG,Gas
57349.0,DE,Kent,STG2,Natural Gas Fired Combined Cycle,CA,126.0,OP,2015.0, ,NG,Gas
57482.0,CA,Riverside,CTG1,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57482.0,CA,Riverside,CTG2,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57482.0,CA,Riverside,CTG3,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57482.0,CA,Riverside,CTG4,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57482.0,CA,Riverside,CTG5,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57482.0,CA,Riverside,CTG6,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57482.0,CA,Riverside,CTG7,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57482.0,CA,Riverside,CTG8,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57483.0,CA,Alameda,CTG1,Natural Gas Fired Combustion Turbine,GT,49.9,OP,2012.0, ,NG,Gas
57483.0,CA,Alameda,CTG2,Natural Gas Fired Combustion Turbine,GT,49.9,OP,2012.0, ,NG,Gas
57483.0,CA,Alameda,CTG3,Natural Gas Fired Combustion Turbine,GT,49.9,OP,2012.0, ,NG,Gas
57483.0,CA,Alameda,CTG4,Natural Gas Fired Combustion Turbine,GT,49.9,OP,2012.0, ,NG,Gas
57515.0,CA,Los Angeles,GT1,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57515.0,CA,Los Angeles,GT2,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57515.0,CA,Los Angeles,GT3,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57515.0,CA,Los Angeles,GT4,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57515.0,CA,Los Angeles,GT5,Natural Gas Fired Combustion Turbine,GT,100.0,OP,2013.0, ,NG,Gas
57555.0,CA,San Diego,CTG1,Natural Gas Fired Combustion Turbine,GT,131.8,OP,2016.0, ,NG,Gas
57555.0,CA,San Diego,CTG2,Natural Gas Fired Combustion Turbine,GT,131.8,OP,2016.0, ,NG,Gas
57555.0,CA,San Diego,CTG3,Natural Gas Fired Combustion Turbine,GT,131.8,OP,2016.0, ,NG,Gas
57564.0,CA,Fresno,CTG,Natural Gas Fired Combined Cycle,CT,49.0,OP,2007.0, ,NG,Gas
57564.0,CA,Fresno,STG2,Natural Gas Fired Combined Cycle,CA,12.5,OP,2012.0, ,NG,Gas
57703.0,WY,Laramie,01A,Natural Gas Fired Combined Cycle,CT,40.0,OP,2014.0, ,NG,Gas
57703.0,WY,Laramie,01B,Natural Gas Fired Combined Cycle,CT,40.0,OP,2014.0, ,NG,Gas
57703.0,WY,Laramie,01C,Natural Gas Fired Combined Cycle,CA,20.0,OP,2014.0, ,NG,Gas
57703.0,WY,Laramie,02A,Natural Gas Fired Combustion Turbine,GT,40.0,OP,2014.0, ,NG,Gas
57794.0,IN,St Joseph,CT1,Natural Gas Fired Combined Cycle,CT,260.0,OP,2018.0, ,NG,Gas
57794.0,IN,St Joseph,CT2,Natural Gas Fired Combined Cycle,CT,260.0,OP,2018.0, ,NG,Gas
