facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
470,-462.33738267396546,4528213.377341324,Coal to NGCC,Coal,NGCC,1252.8,7198606.13,94323759.19038405,89795545.81304272
7912,-439.22678500587074,7644.767868581601,Gas to NGCC,Gas,NGCC,47.0,38967.29,94331403.95825262,94323759.19038405
55210,-431.20953242497546,71421.75326096045,Gas to NGCC,Gas,NGCC,287.0,1488127.8,94402825.71151358,94331403.95825262
55457,-425.2455301248716,388664.6753696138,Gas to NGCC,Gas,NGCC,551.3,1697932.13,94791490.3868832,94402825.71151358
7604,-421.5613615726267,118862.01123717055,Gas to NGCC,Gas,NGCC,506.6,2010810.06,94910352.39812037,94791490.3868832
377,-416.97253219992047,16738.0136601255,Gas to NGCC,Gas,NGCC,57.4,34333.02,94927090.4117805,94910352.39812037
1572,-409.25666625829064,97800.57225738598,Gas to NGCC,Gas,NGCC,326.0,297393.9,95024890.98403789,94927090.4117805
6180,-408.56750652996476,7800957.153276734,Coal to NGCC,Coal,NGCC,1795.4,13011882.33,102825848.13731462,95024890.98403788
55026,-406.41494070291634,31410.644507978912,Gas to NGCC,Gas,NGCC,200.0,355696.13,102857258.78182259,102825848.13731462
56671,-405.3171003342809,2002836.2934469471,Coal to NGCC,Coal,NGCC,807.5,4360908.35,104860095.07526954,102857258.78182259
7552,-388.19830708224174,35608.488990999555,Gas to NGCC,Gas,NGCC,173.9,709561.38,104895703.56426053,104860095.07526954
7749,-386.543628151714,24133.054793321702,Gas to NGCC,Gas,NGCC,121.2,73788.48,104919836.61905386,104895703.56426053
56564,-373.9147276135984,1742355.9358593929,Coal to NGCC,Coal,NGCC,609.0,3354434.4,106662192.55491325,104919836.61905386
55397,-365.42291577197204,265664.47131020087,Gas to NGCC,Gas,NGCC,714.9000000000001,5360474.23,106927857.02622345,106662192.55491325
55710,-353.463038616177,495526.7957772325,Gas to NGCC,Gas,NGCC,556.0,3049669.11,107423383.82200068,106927857.02622345
55029,-352.9513002921632,38226.5699120697,Gas to NGCC,Gas,NGCC,192.3,148107.72,107461610.39191276,107423383.82200068
55126,-352.34575717547244,193735.62646541442,Gas to NGCC,Gas,NGCC,578.0,3651788.75,107655346.01837817,107461610.39191276
55847,-345.6668504143229,13045.935950468505,Gas to NGCC,Gas,NGCC,47.0,47875.03,107668391.95432864,107655346.01837817
55802,-342.6490091367657,62565.66631227922,Gas to NGCC,Gas,NGCC,159.5,247273.67,107730957.62064092,107668391.95432864
564,-339.7933050833456,2058361.669669198,Coal to NGCC,Coal,NGCC,1262.0,5501353.69,109789319.29031011,107730957.62064092
55738,-338.54193527740966,35022.098738949695,Gas to NGCC,Gas,NGCC,88.0,185766.28,109824341.38904907,109789319.29031011
54114,-338.4800389826792,62399.228381353314,Gas to NGCC,Gas,NGCC,121.2,476184.04,109886740.61743042,109824341.38904907
55135,-337.66155913448114,161096.25811917003,Gas to NGCC,Gas,NGCC,371.0,612717.6,110047836.87554958,109886740.61743042
8053,-334.6646162826836,9111.614347779603,Gas to NGCC,Gas,NGCC,47.0,46281.09,110056948.48989737,110047836.87554958
7984,-334.4409050341602,13191.112177990999,Gas to NGCC,Gas,NGCC,60.5,55890.32,110070139.60207537,110056948.48989737
55154,-326.5959121110261,524692.0388436752,Gas to NGCC,Gas,NGCC,609.0,2141537.16,110594831.64091904,110070139.60207537
54694,-324.10263416006285,23687.773974948395,Gas to NGCC,Gas,NGCC,62.6,154372.51,110618519.414894,110594831.64091904
56177,-317.18792310247335,56135.769897822174,Gas to NGCC,Gas,NGCC,140.0,854366.0,110674655.18479182,110618519.414894
55641,-311.9593795801631,169346.44088464603,Gas to NGCC,Gas,NGCC,674.9000000000001,7978245.85,110844001.62567647,110674655.18479182
55117,-302.56306921652106,434334.9499911923,Gas to NGCC,Gas,NGCC,493.0,2168028.74,111278336.57566766,110844001.62567647
50109,-301.24961653611086,107497.05379827629,Gas to NGCC,Gas,NGCC,265.6,832018.65,111385833.62946594,111278336.57566766
55089,-299.9569221834094,1253797.0697282988,Gas to NGCC,Gas,NGCC,894.2,3861354.67,112639630.69919424,111385833.62946594
55337,-299.5987271199023,713608.4139992353,Gas to NGCC,Gas,NGCC,777.5999999999999,2853145.21,113353239.11319347,112639630.69919424
2047,-298.20317821081085,174726.92741126317,Gas to NGCC,Gas,NGCC,170.5,595735.51,113527966.04060473,113353239.11319347
50612,-295.4217013454325,6364.1375814231,Gas to NGCC,Gas,NGCC,46.0,38382.39,113534330.17818615,113527966.04060473
56397,-293.772911856652,8716.850981115298,Gas to NGCC,Gas,NGCC,44.0,52098.48,113543047.02916726,113534330.17818615
55482,-292.533476612576,78665.9187067732,Gas to NGCC,Gas,NGCC,302.8,2215362.11,113621712.94787404,113543047.02916726
7825,-290.93260125870376,35334.18180141469,Gas to NGCC,Gas,NGCC,154.8,146823.89,113657047.12967545,113621712.94787404
55478,-289.3801386146451,9400.603241582498,Gas to NGCC,Gas,NGCC,40.0,41610.22,113666447.73291703,113657047.12967545
7314,-279.5341748912533,96978.13702720478,Gas to NGCC,Gas,NGCC,170.0,270792.31,113763425.86994423,113666447.73291703
55505,-270.3903974428567,88803.1639903889,Gas to NGCC,Gas,NGCC,154.2,248788.34,113852229.03393462,113763425.86994423
55010,-267.6327789145545,98172.60975006642,Gas to NGCC,Gas,NGCC,283.5,1068102.77,113950401.64368469,113852229.03393462
56609,-264.3372208917902,1751655.4191519674,Coal to NGCC,Coal,NGCC,483.7,3163235.49,115702057.06283665,113950401.64368469
50458,-263.79374176510436,50230.22972090499,Gas to NGCC,Gas,NGCC,147.0,523187.5,115752287.29255755,115702057.06283665
54426,-260.55561281397604,39467.990652111795,Gas to NGCC,Gas,NGCC,127.7,442418.45,115791755.28320967,115752287.29255755
8224,-259.49418266447015,817771.2083072483,Coal to NGCC,Coal,NGCC,567.0,1207285.13,116609526.49151692,115791755.28320967
54817,-258.99514787703987,88129.89952121116,Gas to NGCC,Gas,NGCC,282.6,1165178.14,116697656.39103813,116609526.49151692
664,-255.82767300006856,75587.62505794546,Gas to NGCC,Gas,NGCC,141.6,749021.72,116773244.01609609,116697656.39103813
55259,-247.72108338311764,666480.6080573936,Gas to NGCC,Gas,NGCC,576.8,2267428.2,117439724.62415348,116773244.01609609
55149,-246.63528308465223,903782.3836679037,Gas to NGCC,Gas,NGCC,840.0,3717837.89,118343507.00782138,117439724.62415348
56456,-240.3677308881289,2095644.0641547858,Coal to NGCC,Coal,NGCC,720.0,3721291.34,120439151.07197617,118343507.00782138
54914,-239.81178939551475,388518.8278344944,Gas to NGCC,Gas,NGCC,322.0,1679381.57,120827669.89981067,120439151.07197618
4072,-237.74615321965342,33825.992710167295,Gas to NGCC,Gas,NGCC,91.0,109037.28,120861495.89252084,120827669.89981067
7870,-228.10533048661526,214158.59444800208,Gas to NGCC,Gas,NGCC,176.39999999999998,630305.53,121075654.48696885,120861495.89252084
55048,-227.69953576513805,58759.80090538878,Gas to NGCC,Gas,NGCC,290.1,1694673.89,121134414.28787424,121075654.48696885
6481,-220.32762461257906,2720296.411744947,Coal to NGCC,Coal,NGCC,1640.0,4916969.0,123854710.69961919,121134414.28787424
55818,-209.69746758662438,86657.50247505831,Gas to NGCC,Gas,NGCC,318.3,1843501.05,123941368.20209424,123854710.69961919
7699,-201.1683592192244,193453.39381484847,Gas to NGCC,Gas,NGCC,278.1,736121.22,124134821.59590909,123941368.20209424
55977,-197.1359057372801,49187.40661387521,Gas to NGCC,Gas,NGCC,67.0,432702.32,124184009.00252296,124134821.59590909
55212,-191.50612227187622,459703.9081621034,Gas to NGCC,Gas,NGCC,578.0,1838494.86,124643712.91068506,124184009.00252296
55176,-185.2724473852358,472702.32216303574,Gas to NGCC,Gas,NGCC,467.7,2688528.46,125116415.2328481,124643712.91068506
50815,-180.09678961964943,906897.1931259369,Gas to NGCC,Gas,NGCC,643.6,3722332.38,126023312.42597403,125116415.2328481
54324,-171.97551057364666,242639.47514195796,Gas to NGCC,Gas,NGCC,254.2,731033.38,126265951.90111598,126023312.42597403
