facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
7759,-280.6324546939972,225868.0724351874,Gas to Wind,Gas,Wind,340.0,340512.57,190628106.06254673,190402237.99011153
55068,-280.4384230762541,376561.0391402817,Gas to Wind,Gas,Wind,550.2,593806.99,191004667.101687,190628106.06254673
55470,-274.9088418329417,2387350.2538582487,Gas to Wind,Gas,Wind,861.0,1327877.26,193392017.35554525,191004667.101687
6061,-271.75951512904845,880154.7752526317,Gas to NGCC-CCS,Gas,NGCC-CCS,558.0,3423953.45,194272172.1307979,193392017.35554525
58079,-271.38961171296467,1162621.508612676,Gas to NGCC-CCS,Gas,NGCC-CCS,735.0,3790045.84,195434793.63941056,194272172.1307979
56047,-268.6991482537333,1935908.5484828448,Gas to Wind,Gas,Wind,841.5,5670797.32,197370702.1878934,195434793.63941056
55322,-266.078577135351,2774553.9838304776,Gas to Solar,Gas,Solar,1465.6,7097390.48,200145256.17172387,197370702.1878934
56474,-265.0723590353893,13098.373590364201,Gas to Solar,Gas,Solar,49.8,21967.25,200158354.54531422,200145256.17172387
55480,-264.87184116858054,4103819.327360471,Gas to Wind,Gas,Wind,1894.2,10692947.88,204262173.8726747,200158354.54531422
7910,-260.08123550113856,31804.5783498156,Gas to Wind,Gas,Wind,94.0,58593.18,204293978.45102453,204262173.8726747
60122,-260.01533277140715,2828689.268280011,Gas to Wind,Gas,Wind,1230.3,8045078.69,207122667.71930453,204293978.45102453
57978,-255.94156810256086,425981.5377399936,Gas to Solar,Gas,Solar,288.9,746207.24,207548649.25704452,207122667.71930453
7928,-250.26459820501148,26296.522075588502,Gas to Wind,Gas,Wind,102.0,44044.71,207574945.77912012,207548649.25704452
57839,-249.67234293087955,1284936.794903582,Gas to NGCC-CCS,Gas,NGCC-CCS,772.9,4114204.68,208859882.5740237,207574945.77912012
56068,-249.05686143978468,5845181.572617496,Coal to Wind,Coal,Wind,1402.6,7079831.77,214705064.1466412,208859882.5740237
1239,-247.57371169785824,467416.83059550537,Gas to Wind,Gas,Wind,300.2,1188051.98,215172480.9772367,214705064.1466412
