facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
7863,-631.3471949556188,12168.033300959998,Gas to NGCC,Gas,NGCC,71.0,35349.0,19019133.61097713,19006965.57767617
55153,-613.4936705109814,440399.6168411416,Gas to NGCC,Gas,NGCC,1088.2,7173679.85,19459533.22781827,19019133.61097713
6190,-611.762025666417,2445227.274277017,Oil to NGCC,Oil,NGCC,1707.3,4535779.65,21904760.502095286,19459533.22781827
55544,-608.2027317246113,39875.938268142796,Gas to NGCC,Gas,NGCC,117.6,180596.78,21944636.44036343,21904760.502095286
533,-602.1857535938125,595143.4825693821,Gas to NGCC,Gas,NGCC,654.0,2534440.26,22539779.92293281,21944636.44036343
8223,-599.3505189501863,4369120.605067527,Coal to NGCC,Coal,NGCC,1765.8000000000002,7708510.81,26908900.52800034,22539779.92293281
7768,-595.2618778085008,15113.330616194697,Gas to NGCC,Gas,NGCC,99.6,79937.7,26924013.858616535,26908900.52800034
1007,-594.4072024467289,202528.16713184095,Gas to NGCC,Gas,NGCC,283.0,920844.42,27126542.025748376,26924013.858616535
60,-590.8430677258003,676449.4914167805,Coal to NGCC,Coal,NGCC,324.3,1224281.29,27802991.517165158,27126542.025748376
7928,-587.558292805151,11451.838364731502,Gas to NGCC,Gas,NGCC,102.0,44044.71,27814443.35552989,27802991.517165158
55835,-581.6371729522729,226436.08875098825,Gas to NGCC,Gas,NGCC,685.0999999999999,2512757.74,28040879.444280878,27814443.35552989
56253,-573.2349603103489,23084.799855673293,Gas to NGCC,Gas,NGCC,80.0,125593.21,28063964.24413655,28040879.444280878
55283,-567.1642431257077,165233.1555161866,Gas to NGCC,Gas,NGCC,554.3,2091055.27,28229197.399652734,28063964.24413655
55347,-560.969679056117,247668.09223091078,Gas to NGCC,Gas,NGCC,688.0,1124287.0,28476865.491883647,28229197.399652734
55239,-560.333774913863,332664.0683463976,Gas to NGCC,Gas,NGCC,821.0999999999999,2653850.14,28809529.560230043,28476865.491883647
676,-558.9971927735035,305673.9817947175,Gas to NGCC,Gas,NGCC,545.6,1164203.41,29115203.54202476,28809529.560230043
55079,-553.3532447871444,102107.9866720771,Gas to NGCC,Gas,NGCC,427.5,418656.19,29217311.52869684,29115203.54202476
55043,-539.6705611906906,23896.7077823507,Gas to NGCC,Gas,NGCC,101.2,79838.63,29241208.23647919,29217311.52869684
55144,-534.4547298866569,289092.878879671,Gas to NGCC,Gas,NGCC,989.0,4802960.88,29530301.11535886,29241208.23647919
55391,-519.1153704280473,164922.68797067401,Gas to NGCC,Gas,NGCC,561.0,543714.99,29695223.803329535,29530301.11535886
54832,-513.0639241950214,74942.77544287551,Gas to NGCC,Gas,NGCC,288.8,662763.65,29770166.57877241,29695223.803329535
55295,-496.55093776735697,299264.71114718204,Gas to NGCC,Gas,NGCC,591.0,1112499.62,30069431.289919592,29770166.57877241
55327,-493.3257832444679,216960.6720691896,Gas to NGCC,Gas,NGCC,932.9000000000001,5418744.17,30286391.96198878,30069431.289919592
54365,-491.2587680655956,32230.800231317582,Gas to NGCC,Gas,NGCC,157.2,430076.54,30318622.7622201,30286391.96198878
7425,-484.70400194468397,14469.0595964466,Gas to NGCC,Gas,NGCC,138.6,39524.1,30333091.821816545,30318622.7622201
55401,-480.0399510313996,687714.4395693175,Gas to NGCC,Gas,NGCC,977.5,1933400.91,31020806.26138586,30333091.821816545
56196,-473.2927830291973,104151.3176037916,Gas to NGCC,Gas,NGCC,528.0,3495457.26,31124957.578989655,31020806.26138586
55293,-468.31833750636036,333153.3016897475,Gas to NGCC,Gas,NGCC,900.0,5593033.39,31458110.880679403,31124957.578989655
55141,-461.7893018338871,155023.1711171852,Gas to NGCC,Gas,NGCC,495.0,570466.1,31613134.05179659,31458110.880679403
7903,-458.37886258337625,26202.8507217936,Gas to NGCC,Gas,NGCC,117.8,93575.22,31639336.902518384,31613134.05179659
55178,-457.996183657007,140786.2862164838,Gas to NGCC,Gas,NGCC,655.2,2689483.08,31780123.188734867,31639336.902518384
55357,-455.0237897687749,169888.97507213266,Gas to NGCC,Gas,NGCC,675.6,3395764.11,31950012.163807,31780123.188734867
62192,-449.982221150834,2769472.7370923525,Gas to Wind,Gas,Wind,1267.4,8357357.03,34719484.90089935,31950012.163806997
55508,-448.88290465897353,6153.794310845698,Gas to NGCC,Gas,NGCC,60.5,26779.77,34725638.695210196,34719484.90089935
60345,-448.66751928259606,3809167.985711342,Gas to Solar,Gas,Solar,1723.1000000000001,11652448.36,38534806.68092154,34725638.695210196
1240,-447.47079014113547,129894.56160723919,Gas to NGCC,Gas,NGCC,378.0,443298.5,38664701.24252878,38534806.68092154
55786,-445.576419269091,20774.6686134864,Gas to NGCC,Gas,NGCC,100.0,100987.11,38685475.91114227,38664701.24252878
7953,-441.41773768090496,138300.28103325525,Gas to NGCC,Gas,NGCC,270.9,571332.77,38823776.19217552,38685475.91114227
7989,-435.80980224668554,53275.1027751604,Gas to NGCC,Gas,NGCC,141.0,290182.09,38877051.29495069,38823776.19217552
7763,-435.04420005131846,55848.11140649428,Gas to NGCC,Gas,NGCC,181.5,253972.89,38932899.406357184,38877051.29495069
7834,-433.2090768118977,1117785.3320462392,Gas to NGCC,Gas,NGCC,1102.0,4486453.4,40050684.738403425,38932899.406357184
55963,-432.7982294999224,6316.502930442399,Gas to NGCC,Gas,NGCC,47.0,28708.54,40057001.241333865,40050684.738403425
56603,-428.8563201962818,39844.752632115895,Gas to NGCC,Gas,NGCC,170.0,114615.51,40096845.99396598,40057001.241333865
8031,-428.0687863385047,193613.56164265086,Gas to NGCC,Gas,NGCC,602.8,2968155.02,40290459.55560864,40096845.99396598
3236,-427.75430870981967,406979.9083350625,Gas to NGCC,Gas,NGCC,515.0,1203894.25,40697439.4639437,40290459.55560864
56068,-425.8181921224605,3459018.436301538,Coal to NGCC,Coal,NGCC,1402.6,7079831.77,44156457.900245234,40697439.4639437
55464,-420.92304398906333,1340580.8410661584,Gas to NGCC,Gas,NGCC,1176.0,7099880.75,45497038.74131139,44156457.900245234
4078,-413.15438015679644,1677451.996575125,Coal to NGCC,Coal,NGCC,945.5,3804524.77,47174490.73788652,45497038.74131139
56604,-404.5254112313599,41611.93436555401,Gas to NGCC,Gas,NGCC,173.0,129398.88,47216102.672252074,47174490.73788652
7829,-403.5639891161933,58252.295645578,Gas to NGCC,Gas,NGCC,242.0,156370.18,47274354.96789765,47216102.672252074
58325,-403.5166360169449,69693.3626135169,Gas to NGCC,Gas,NGCC,122.0,215170.77,47344048.33051117,47274354.96789765
7097,-400.63879387150035,3750705.042681318,Coal to NGCC,Coal,NGCC,1488.5,5409990.16,51094753.37319249,47344048.33051117
976,-397.99259044736175,780828.1517143364,Gas to NGCC,Gas,NGCC,249.0,767181.57,51875581.52490683,51094753.37319249
7914,-396.2886853406188,19752.189478102096,Gas to NGCC,Gas,NGCC,94.0,100567.97,51895333.71438493,51875581.52490683
7985,-392.4557626341521,361518.428081837,Gas to NGCC,Gas,NGCC,576.3,1412629.05,52256852.14246677,51895333.71438493
55718,-391.2914488920056,183828.8323335012,Gas to NGCC,Gas,NGCC,357.6,590858.34,52440680.97480027,52256852.14246677
55645,-389.585511765991,125296.81904093301,Gas to NGCC,Gas,NGCC,397.8,427745.12,52565977.7938412,52440680.97480027
55340,-388.6100394475602,282250.76125477883,Gas to NGCC,Gas,NGCC,679.1,4177274.12,52848228.55509598,52565977.7938412
2869,-386.5256705087668,341451.8164776317,Gas to NGCC,Gas,NGCC,555.6,1111697.3,53189680.37157361,52848228.55509598
55402,-382.5065247808468,384823.5444625785,Gas to NGCC,Gas,NGCC,782.0,1523848.92,53574503.91603619,53189680.37157361
55177,-367.93527533585547,178378.40341481043,Gas to NGCC,Gas,NGCC,708.0,2754750.55,53752882.319451,53574503.91603619
201,-367.88186713217516,52907.29053231358,Gas to NGCC,Gas,NGCC,185.0,411773.43,53805789.60998331,53752882.319451
55470,-357.5821174400131,1939806.8841428068,Gas to NGCC,Gas,NGCC,861.0,1327877.26,55745596.49412612,53805789.60998331
7551,-353.20796867555725,76543.42532401619,Gas to NGCC,Gas,NGCC,193.39999999999998,630076.14,55822139.919450134,55745596.49412612
55364,-351.60167394654775,167858.40524447255,Gas to NGCC,Gas,NGCC,619.4,2996650.84,55989998.3246946,55822139.919450134
55477,-349.6855429370703,4947.712625201699,Gas to NGCC,Gas,NGCC,40.0,19912.8,55994946.0373198,55989998.3246946
54761,-346.24589088056086,176191.8329185032,Gas to NGCC,Gas,NGCC,621.2,3031264.24,56171137.870238304,55994946.0373198
55664,-345.0764552628233,127099.4978317921,Gas to NGCC,Gas,NGCC,570.0,3355134.94,56298237.368070096,56171137.870238304
56031,-340.82396130128984,127162.10782895447,Gas to NGCC,Gas,NGCC,618.8,4432729.07,56425399.47589905,56298237.368070096
55087,-338.81358323171906,566405.0917556109,Gas to NGCC,Gas,NGCC,968.1999999999999,4785052.96,56991804.56765466,56425399.47589905
56046,-336.77088686054077,95132.5122846794,Gas to NGCC,Gas,NGCC,387.6,1529074.28,57086937.07993934,56991804.56765466
6096,-330.4391854973053,3690425.7774302666,Coal to NGCC,Coal,NGCC,1389.6,6491607.99,60777362.85736961,57086937.07993934
55856,-328.674269052355,6763843.591148956,Coal to NGCC,Coal,NGCC,1766.0,13399780.68,67541206.44851856,60777362.8573696
56078,-320.6963436530501,160135.82864926872,Gas to NGCC,Gas,NGCC,300.6,1621414.24,67701342.27716783,67541206.44851856
2539,-316.07000404087694,862672.6417594315,Gas to NGCC,Gas,NGCC,893.1000000000001,4177827.24,68564014.91892725,67701342.27716783
7913,-310.93829559667563,24122.412528880006,Gas to NGCC,Gas,NGCC,94.0,108070.81,68588137.33145614,68564014.91892725
55170,-308.1521398887197,534384.0444328407,Gas to NGCC,Gas,NGCC,790.0,2266433.15,69122521.37588897,68588137.33145614
55504,-306.6182856575724,49308.88883604361,Gas to NGCC,Gas,NGCC,154.2,136329.36,69171830.26472501,69122521.37588897
7869,-306.385624596443,31318.18185700631,Gas to NGCC,Gas,NGCC,122.0,162159.43,69203148.44658202,69171830.26472501
56611,-304.2691859954196,2233688.934905788,Coal to NGCC,Coal,NGCC,1008.0,3549352.76,71436837.3814878,69203148.44658202
7846,-300.7962208452005,640334.8382745408,Gas to NGCC,Gas,NGCC,783.1,3307524.31,72077172.21976234,71436837.3814878
55976,-299.8429410296054,862008.3554099863,Gas to NGCC,Gas,NGCC,898.0,3231073.51,72939180.57517232,72077172.21976234
55187,-299.62471483778023,291202.64202580135,Gas to NGCC,Gas,NGCC,918.3,7701995.26,73230383.21719812,72939180.57517232
1082,-296.21164377947076,3594191.9147442137,Coal to NGCC,Coal,NGCC,1648.3,6252607.69,76824575.13194233,73230383.21719812
56241,-283.74273001460216,190540.716274343,Gas to NGCC,Gas,NGCC,346.8,700260.11,77015115.84821667,76824575.13194233
55127,-282.90856886405663,84525.73155822449,Gas to NGCC,Gas,NGCC,300.0,359995.89,77099641.57977489,77015115.84821667
60589,-281.03432870200385,2463822.4776735734,Gas to Wind,Gas,Wind,1197.0,7342185.01,79563464.05744846,77099641.57977489
55168,-277.9089480157264,127935.86916458188,Gas to NGCC,Gas,NGCC,618.7,3101038.36,79691399.92661305,79563464.05744846
7967,-276.37164097200304,25782.85668527639,Gas to NGCC,Gas,NGCC,88.0,112278.6,79717182.78329833,79691399.92661305
56026,-258.6689324182617,75502.6016707829,Gas to NGCC,Gas,NGCC,154.0,901276.91,79792685.38496912,79717182.78329833
6061,-258.0941799218665,1009214.1402555716,Gas to Solar,Gas,Solar,558.0,3423953.45,80801899.52522469,79792685.38496912
7946,-257.15821211157447,474701.8844909745,Gas to NGCC,Gas,NGCC,594.1,1998559.85,81276601.40971567,80801899.52522469
56166,-255.70595154613716,146077.5408519916,Gas to NGCC,Gas,NGCC,346.8,553522.09,81422678.95056766,81276601.40971567
470,-253.8411947098249,4528213.377341324,Coal to NGCC,Coal,NGCC,1252.8,7198606.13,85950892.327909,81422678.95056766
55970,-250.03700832217257,659728.2844351277,Gas to NGCC,Gas,NGCC,556.8,1401020.6,86610620.61234412,85950892.327909
58378,-246.8227316320981,60830.683914910784,Gas to NGCC,Gas,NGCC,82.2,182825.67,86671451.29625903,86610620.61234412
55011,-246.30506478924886,58317.7820467937,Gas to NGCC,Gas,NGCC,283.5,669281.87,86729769.07830583,86671451.29625903
7917,-244.91663666644695,92252.73395961407,Gas to NGCC,Gas,NGCC,539.7,3611215.64,86822021.81226544,86729769.07830583
7909,-240.01636446021647,27541.835852545097,Gas to NGCC,Gas,NGCC,94.0,128494.25,86849563.64811799,86822021.81226544
55667,-236.73074047546552,141100.9553666066,Gas to NGCC,Gas,NGCC,651.6,4497664.39,86990664.6034846,86849563.64811799
55217,-236.16919883328842,114603.60724576865,Gas to NGCC,Gas,NGCC,678.3,3460925.41,87105268.21073037,86990664.6034846
55282,-235.86361033660987,165770.33792564552,Gas to NGCC,Gas,NGCC,713.0,3616696.63,87271038.54865602,87105268.21073037
2721,-233.61422913946848,1757625.186696096,Gas to NGCC,Gas,NGCC,1530.5,5735134.25,89028663.73535211,87271038.54865602
55065,-229.7246659679475,170176.04746863188,Gas to NGCC,Gas,NGCC,521.0,2135785.83,89198839.78282075,89028663.73535211
7915,-221.4042822914657,6899.740272159001,Gas to NGCC,Gas,NGCC,47.0,34991.52,89205739.52309291,89198839.78282075
